symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
BAJFINANCE,2022-09-23,2022-09-26,2022-09-30,LONG,7437.0,7065.15,7065.15,8180.7,1,-371.85,-5.0,5,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
AXISBANK,2022-09-26,2022-09-27,2022-09-28,LONG,746.35,709.03,709.03,820.99,13,-485.16,-5.0,2,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
COALINDIA,2022-09-26,2022-09-27,2022-10-11,LONG,216.0,225.45,205.2,237.6,46,434.7,4.37,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
BRITANNIA,2022-09-28,2022-09-29,2022-10-13,LONG,3871.45,3784.6,3677.88,4258.59,2,-173.7,-2.24,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
MARUTI,2022-09-28,2022-09-29,2022-10-13,LONG,8770.4,8649.55,8331.88,9647.44,1,-120.85,-1.38,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
HINDUNILVR,2022-09-30,2022-10-03,2022-10-07,LONG,2723.0,2586.85,2586.85,2995.3,3,-408.45,-5.0,4,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
HINDUNILVR,2022-10-10,2022-10-11,2022-10-24,LONG,2610.0,2573.1,2479.5,2871.0,3,-110.7,-1.41,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
BHARTIARTL,2022-10-11,2022-10-12,2022-10-25,LONG,780.3,802.3,741.28,858.34,12,264.0,2.82,10,Medium,5,Up,Weak,Low,No,Trend OK,20 DMA pullback,No,Signal score 5/7
TRENT,2022-10-11,2022-10-12,2022-10-25,LONG,1420.0,1433.95,1349.0,1562.0,7,97.65,0.98,10,Medium,5,Up,Weak,Low,No,Trend OK,20 DMA pullback,No,Signal score 5/7
INDUSINDBK,2022-10-13,2022-10-14,2022-10-21,LONG,1201.25,1141.19,1141.19,1321.37,8,-480.48,-5.0,6,High,7,Up,Good,Low,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
GRASIM,2022-10-13,2022-10-14,2022-10-28,LONG,1699.0,1684.2,1614.05,1868.9,5,-74.0,-0.87,10,Medium,5,Up,Weak,Good,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
KOTAKBANK,2022-10-21,2022-10-24,2022-11-07,LONG,1902.5,1882.6,1807.38,2092.74,5,-99.5,-1.05,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
AXISBANK,2022-10-24,2022-10-25,2022-11-03,LONG,905.7,860.41,860.41,996.28,11,-498.19,-5.0,7,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
HINDUNILVR,2022-10-25,2022-10-27,2022-11-10,LONG,2494.0,2513.6,2369.3,2743.4,4,78.4,0.79,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
INFY,2022-10-25,2022-10-27,2022-11-10,LONG,1530.8,1501.95,1454.26,1683.88,6,-173.1,-1.88,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BAJFINANCE,2022-10-28,2022-10-31,2022-11-14,LONG,7094.0,7025.8,6739.3,7803.4,1,-68.2,-0.96,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ITC,2022-11-03,2022-11-04,2022-11-18,LONG,354.0,341.05,336.3,389.4,28,-362.6,-3.66,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
ADANIENT,2022-11-07,2022-11-09,2022-11-22,LONG,3977.0,4034.0,3778.15,4374.7,2,114.0,1.43,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
INDUSINDBK,2022-11-10,2022-11-11,2022-11-24,LONG,1140.0,1175.55,1083.0,1254.0,8,284.4,3.12,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
POWERGRID,2022-11-10,2022-11-11,2022-11-24,LONG,216.0,220.75,205.2,237.6,46,218.5,2.2,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
HDFCBANK,2022-11-14,2022-11-15,2022-11-28,LONG,1623.15,1600.25,1541.99,1785.47,6,-137.4,-1.41,10,Medium,5,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
TCS,2022-11-18,2022-11-21,2022-12-02,LONG,3322.5,3439.15,3156.38,3654.74,3,349.95,3.51,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
ONGC,2022-11-22,2022-11-23,2022-12-06,LONG,135.55,142.45,128.77,149.11,73,503.7,5.09,10,Medium,5,Up,Weak,Low,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
BRITANNIA,2022-11-24,2022-11-25,2022-12-08,LONG,4212.0,4394.9,4001.4,4633.2,2,365.8,4.34,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
KOTAKBANK,2022-11-24,2022-11-25,2022-12-08,LONG,1949.0,1897.0,1851.55,2143.9,5,-260.0,-2.67,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BPCL,2022-11-28,2022-11-29,2022-12-12,LONG,341.5,349.0,324.43,375.64,29,217.5,2.2,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
HCLTECH,2022-12-02,2022-12-05,2022-12-09,LONG,1133.25,1076.59,1076.59,1246.57,8,-453.28,-5.0,5,Medium,5,Up,Weak,Good,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
SUNPHARMA,2022-12-06,2022-12-07,2022-12-08,LONG,1036.55,984.72,984.72,1140.21,9,-466.47,-5.0,2,High,7,Up,Good,Low,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
ADANIENT,2022-12-08,2022-12-09,2022-12-22,LONG,4044.0,3841.8,3841.8,4448.4,2,-404.4,-5.0,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ADANIPORTS,2022-12-08,2022-12-09,2022-12-22,LONG,896.05,851.25,851.25,985.65,11,-492.8,-5.0,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
APOLLOHOSP,2022-12-08,2022-12-09,2022-12-22,LONG,4728.0,4781.7,4491.6,5200.8,2,107.4,1.14,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BRITANNIA,2022-12-09,2022-12-12,2022-12-23,LONG,4419.05,4331.9,4198.1,4860.95,2,-174.3,-1.97,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
HEROMOTOCO,2022-12-12,2022-12-13,2022-12-23,LONG,2783.9,2644.7,2644.7,3062.3,3,-417.6,-5.0,9,High,7,Up,Good,Low,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
SBIN,2022-12-22,2022-12-23,2023-01-05,LONG,590.0,605.1,560.5,649.0,16,241.6,2.56,10,Medium,5,Up,Weak,Low,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
AXISBANK,2022-12-22,2022-12-23,2023-01-05,LONG,912.0,949.55,866.4,1003.2,10,375.5,4.12,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ONGC,2022-12-22,2022-12-23,2023-01-05,LONG,140.6,146.5,133.57,154.66,71,418.9,4.2,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ADANIENT,2022-12-23,2022-12-26,2023-01-06,LONG,3653.0,3824.25,3470.35,4018.3,2,342.5,4.69,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ADANIPORTS,2022-12-23,2022-12-26,2023-01-06,LONG,798.0,806.1,758.1,877.8,12,97.2,1.02,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
JSWSTEEL,2023-01-05,2023-01-06,2023-01-19,LONG,750.0,760.05,712.5,825.0,13,130.65,1.34,10,Medium,5,Up,Weak,Good,No,Trend OK,20 DMA pullback,No,Signal score 5/7
AXISBANK,2023-01-06,2023-01-09,2023-01-20,LONG,946.8,930.55,899.46,1041.48,10,-162.5,-1.72,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ONGC,2023-01-06,2023-01-09,2023-01-20,LONG,149.3,151.6,141.84,164.22,67,154.1,1.54,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
SBILIFE,2023-01-06,2023-01-09,2023-01-20,LONG,1275.4,1296.1,1211.63,1402.94,7,144.9,1.62,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
SBIN,2023-01-06,2023-01-09,2023-01-20,LONG,605.0,592.2,574.75,665.5,16,-204.8,-2.12,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
JSWSTEEL,2023-01-20,2023-01-23,2023-01-30,LONG,737.55,700.67,700.67,811.31,13,-479.44,-5.0,5,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
AXISBANK,2023-01-23,2023-01-24,2023-01-25,LONG,935.0,888.25,888.25,1028.5,10,-467.5,-5.0,2,High,7,Up,Good,Low,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
SBIN,2023-01-23,2023-01-24,2023-01-25,LONG,603.5,573.32,573.32,663.86,16,-482.88,-5.0,2,High,7,Up,Good,Low,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
ONGC,2023-01-23,2023-01-24,2023-01-30,LONG,152.35,144.73,144.73,167.59,65,-495.3,-5.0,4,Medium,5,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
SBILIFE,2023-01-23,2023-01-24,2023-01-27,LONG,1296.0,1231.2,1231.2,1425.6,7,-453.6,-5.0,3,Medium,5,Up,Weak,Good,Yes,Trend OK,20 DMA pullback,No,Signal score 5/7
HEROMOTOCO,2023-01-25,2023-01-27,2023-02-02,LONG,2788.0,2648.6,2648.6,3066.8,3,-418.2,-5.0,5,Medium,5,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
LT,2023-01-25,2023-01-27,2023-02-09,LONG,2174.7,2147.4,2065.96,2392.18,4,-109.2,-1.26,10,Medium,5,Up,Weak,Good,Yes,Trend OK,20 DMA pullback,No,Signal score 5/7
HDFCLIFE,2023-01-27,2023-01-30,2023-02-01,LONG,586.8,557.46,557.46,645.48,17,-498.78,-5.0,3,Medium,5,Up,Weak,Low,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
HDFCBANK,2023-01-30,2023-01-31,2023-02-13,LONG,1619.7,1658.35,1538.71,1781.68,6,231.9,2.39,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
HINDALCO,2023-01-30,2023-01-31,2023-02-03,LONG,474.95,451.2,451.2,522.45,21,-498.75,-5.0,4,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
BPCL,2023-02-02,2023-02-03,2023-02-16,LONG,331.95,325.7,315.35,365.15,30,-187.5,-1.88,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
INFY,2023-02-02,2023-02-03,2023-02-16,LONG,1597.5,1601.8,1517.62,1757.26,6,25.8,0.27,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BAJAJ-AUTO,2023-02-03,2023-02-06,2023-02-17,LONG,3846.55,3894.3,3654.22,4231.21,2,95.5,1.24,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
LT,2023-02-10,2023-02-13,2023-02-24,LONG,2173.0,2134.05,2064.35,2390.3,4,-155.8,-1.79,10,High,7,Up,Good,Low,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
HCLTECH,2023-02-13,2023-02-14,2023-02-27,LONG,1121.0,1083.95,1064.95,1233.1,8,-296.4,-3.31,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
TECHM,2023-02-16,2023-02-17,2023-03-02,LONG,1108.1,1109.8,1052.69,1218.92,9,15.3,0.15,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
MARUTI,2023-02-17,2023-02-20,2023-03-03,LONG,8807.75,8601.25,8367.36,9688.53,1,-206.5,-2.34,10,Medium,5,Up,Weak,Low,No,Trend OK,20 DMA pullback,No,Signal score 5/7
INFY,2023-02-17,2023-02-20,2023-02-27,LONG,1584.95,1505.7,1505.7,1743.45,6,-475.5,-5.0,6,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
APOLLOHOSP,2023-02-24,2023-02-27,2023-03-13,LONG,4485.0,4345.0,4260.75,4933.5,2,-280.0,-3.12,10,High,7,Up,Good,Low,Yes,Trend OK,20 DMA pullback,Yes,Signal score 7/7
BRITANNIA,2023-02-27,2023-02-28,2023-03-14,LONG,4390.0,4292.95,4170.5,4829.0,2,-194.1,-2.21,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
LT,2023-02-27,2023-02-28,2023-03-14,LONG,2115.0,2144.2,2009.25,2326.5,4,116.8,1.38,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
ONGC,2023-03-02,2023-03-03,2023-03-17,LONG,154.0,153.15,146.3,169.4,64,-54.4,-0.55,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
TECHM,2023-03-03,2023-03-06,2023-03-20,LONG,1092.0,1109.0,1037.4,1201.2,9,153.0,1.56,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
DRREDDY,2023-03-13,2023-03-14,2023-03-27,LONG,4394.0,4485.65,4174.3,4833.4,2,183.3,2.09,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
LT,2023-03-15,2023-03-16,2023-03-29,LONG,2184.9,2147.45,2075.66,2403.38,4,-149.8,-1.71,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BAJAJ-AUTO,2023-03-16,2023-03-17,2023-03-31,LONG,3817.8,3884.75,3626.91,4199.58,2,133.9,1.75,10,Medium,5,Up,Weak,Good,No,Trend OK,20 DMA pullback,No,Signal score 5/7
POWERGRID,2023-03-17,2023-03-20,2023-04-03,LONG,225.3,224.6,214.03,247.84,44,-30.8,-0.31,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BPCL,2023-03-20,2023-03-21,2023-03-28,LONG,360.2,342.19,342.19,396.22,27,-486.27,-5.0,6,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
NTPC,2023-03-27,2023-03-28,2023-04-13,LONG,171.35,173.05,162.78,188.49,58,98.6,0.99,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
TITAN,2023-03-28,2023-03-29,2023-04-17,LONG,2500.3,2605.6,2375.28,2750.34,3,315.9,4.21,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
BPCL,2023-03-29,2023-03-31,2023-04-05,LONG,344.9,327.65,327.65,379.4,28,-483.0,-5.0,3,High,7,Up,Good,Low,Yes,Trend OK,20 DMA pullback,Yes,Signal score 7/7
LT,2023-03-31,2023-04-03,2023-04-19,LONG,2180.0,2219.6,2071.0,2398.0,4,158.4,1.82,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
BAJAJ-AUTO,2023-04-03,2023-04-05,2023-04-20,LONG,3994.0,4314.35,3794.3,4393.4,2,640.7,8.02,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
POWERGRID,2023-04-05,2023-04-06,2023-04-21,LONG,227.2,231.55,215.84,249.92,44,191.4,1.91,10,Medium,5,Up,Weak,Low,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
COALINDIA,2023-04-13,2023-04-17,2023-04-28,LONG,225.5,233.1,214.22,248.06,44,334.4,3.37,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
NTPC,2023-04-17,2023-04-18,2023-05-02,LONG,170.0,175.6,161.5,187.0,58,324.8,3.29,10,Medium,4,Up,Weak,Good,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
MARUTI,2023-04-20,2023-04-21,2023-05-05,LONG,8679.4,8948.65,8245.43,9547.34,1,269.25,3.1,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
JSWSTEEL,2023-04-20,2023-04-21,2023-05-05,LONG,719.0,733.35,683.05,790.9,13,186.55,2.0,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
BAJAJ-AUTO,2023-04-21,2023-04-24,2023-05-08,LONG,4308.3,4549.25,4092.88,4739.14,2,481.9,5.59,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
TRENT,2023-04-28,2023-05-02,2023-05-15,LONG,1370.0,1507.0,1301.5,1507.0,7,959.0,10.0,10,High,7,Up,Good,Good,No,Trend OK,20 DMA pullback,Yes,Signal score 7/7
ADANIPORTS,2023-05-02,2023-05-03,2023-05-16,LONG,675.0,687.0,641.25,742.5,14,168.0,1.78,10,Medium,5,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
INDUSINDBK,2023-05-08,2023-05-09,2023-05-19,LONG,1135.0,1248.5,1078.25,1248.5,8,908.0,10.0,9,Medium,5,Up,Weak,Good,No,Trend OK,20 DMA pullback,No,Signal score 5/7
MARUTI,2023-05-08,2023-05-09,2023-05-22,LONG,9083.0,9156.65,8628.85,9991.3,1,73.65,0.81,10,Medium,5,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
HEROMOTOCO,2023-05-08,2023-05-09,2023-05-22,LONG,2587.45,2692.15,2458.08,2846.19,3,314.1,4.05,10,Medium,4,Up,Weak,Good,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
HINDALCO,2023-05-15,2023-05-16,2023-05-29,LONG,413.6,419.9,392.92,454.96,24,151.2,1.52,10,Medium,5,Up,Weak,Good,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
BHARTIARTL,2023-05-16,2023-05-17,2023-05-30,LONG,788.0,818.45,748.6,866.8,12,365.4,3.86,10,Medium,5,Up,Weak,Good,Yes,Trend OK,20 DMA pullback,No,Signal score 5/7
TITAN,2023-05-19,2023-05-22,2023-06-02,LONG,2701.6,2861.65,2566.52,2971.76,3,480.15,5.92,10,Medium,5,Up,Weak,Low,No,Trend OK,20 DMA pullback,No,Signal score 5/7
INDUSINDBK,2023-05-22,2023-05-23,2023-06-05,LONG,1246.0,1301.8,1183.7,1370.6,8,446.4,4.48,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
HCLTECH,2023-05-22,2023-05-23,2023-06-05,LONG,1120.0,1138.3,1064.0,1232.0,8,146.4,1.63,10,Medium,4,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,No,Signal score 4/7
CIPLA,2023-05-29,2023-05-30,2023-06-12,LONG,957.6,959.95,909.72,1053.36,10,23.5,0.25,10,Medium,5,Up,Weak,Low,Yes,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
ASIANPAINT,2023-05-30,2023-05-31,2023-06-13,LONG,3151.95,3262.85,2994.35,3467.15,3,332.7,3.52,10,Medium,5,Up,Weak,Low,No,Trend OK,Away from 20 DMA,Yes,Signal score 5/7
NTPC,2023-06-02,2023-06-05,2023-06-16,LONG,175.8,188.2,167.01,193.38,56,694.4,7.05,10,Medium,4,Up,Weak,Low,No,Trend OK,Away from 20 DMA,No,Signal score 4/7
