symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
TRENT,2023-04-21,2023-04-24,2023-04-28,LONG,1393.75,1310.12,1310.12,1602.83,5,-418.15,-6.0,5,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
ICICIBANK,2023-04-21,2023-04-24,2023-05-22,LONG,905.0,950.35,850.7,1040.75,9,408.15,5.01,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
SUNPHARMA,2023-04-24,2023-04-25,2023-05-23,LONG,980.0,931.6,921.2,1127.0,8,-387.2,-4.94,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
BHARTIARTL,2023-04-28,2023-05-02,2023-05-29,LONG,800.25,821.25,752.24,920.27,10,210.0,2.62,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
TRENT,2023-05-02,2023-05-03,2023-05-30,LONG,1409.45,1558.35,1324.88,1620.88,5,744.5,10.56,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
BAJAJ-AUTO,2023-05-03,2023-05-04,2023-05-31,LONG,4446.8,4567.15,4179.99,5113.83,1,120.35,2.71,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ICICIBANK,2023-05-23,2023-05-24,2023-06-20,LONG,946.7,925.55,889.9,1088.7,8,-169.2,-2.23,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ITC,2023-05-24,2023-05-25,2023-06-21,LONG,436.95,447.05,410.73,502.5,19,191.9,2.31,20,Medium,5,Up,Weak,Low,N/A,Trend OK,52-week breakout,N/A,Signal score 5/7
BAJFINANCE,2023-05-30,2023-05-31,2023-06-27,LONG,7004.9,7019.25,6584.61,8055.62,1,14.35,0.2,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BHARTIARTL,2023-05-30,2023-05-31,2023-06-27,LONG,819.0,864.9,769.86,941.85,10,459.0,5.6,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HDFCLIFE,2023-05-31,2023-06-01,2023-06-28,LONG,593.45,651.95,557.84,682.48,14,819.0,9.86,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
KOTAKBANK,2023-06-20,2023-06-21,2023-07-19,LONG,1847.05,1906.6,1736.23,2124.1,4,238.2,3.22,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ICICIBANK,2023-06-21,2023-06-22,2023-07-20,LONG,924.4,995.6,868.94,1063.05,9,640.8,7.7,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BAJFINANCE,2023-06-28,2023-06-30,2023-07-27,LONG,7100.0,7284.1,6674.0,8165.0,1,184.1,2.59,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BHARTIARTL,2023-06-28,2023-06-30,2023-07-27,LONG,880.0,895.15,827.2,1012.0,9,136.35,1.72,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HDFCLIFE,2023-06-30,2023-07-03,2023-07-28,LONG,651.0,659.3,611.94,748.65,12,99.6,1.27,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
CIPLA,2023-07-19,2023-07-20,2023-07-27,LONG,1038.95,1194.8,976.61,1194.8,8,1246.8,15.0,6,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
KOTAKBANK,2023-07-20,2023-07-21,2023-08-02,LONG,1951.9,1834.79,1834.79,2244.68,4,-468.44,-6.0,9,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
HINDALCO,2023-07-27,2023-07-28,2023-08-25,LONG,450.5,450.0,423.47,518.07,18,-9.0,-0.11,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
CIPLA,2023-07-28,2023-07-31,2023-08-28,LONG,1181.8,1228.9,1110.89,1359.07,7,329.7,3.99,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
M&M,2023-07-28,2023-07-31,2023-08-28,LONG,1476.8,1549.25,1388.19,1698.32,5,362.25,4.91,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
BAJFINANCE,2023-07-28,2023-07-31,2023-08-17,LONG,7345.0,6904.3,6904.3,8446.75,1,-440.7,-6.0,13,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ASIANPAINT,2023-08-02,2023-08-03,2023-08-14,LONG,3370.0,3167.8,3167.8,3875.5,2,-404.4,-6.0,8,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ASIANPAINT,2023-08-16,2023-08-17,2023-09-13,LONG,3223.9,3277.75,3030.47,3707.48,2,107.7,1.67,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TCS,2023-08-17,2023-08-18,2023-09-14,LONG,3410.0,3560.05,3205.4,3921.5,2,300.1,4.4,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HINDALCO,2023-08-28,2023-08-29,2023-09-26,LONG,448.0,471.5,421.12,515.2,18,423.0,5.25,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BHARTIARTL,2023-08-29,2023-08-30,2023-09-27,LONG,859.85,920.25,808.26,988.83,9,543.6,7.02,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
CIPLA,2023-08-29,2023-08-30,2023-09-27,LONG,1234.7,1180.5,1160.62,1419.9,6,-325.2,-4.39,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
POWERGRID,2023-09-13,2023-09-14,2023-10-13,LONG,194.2,201.8,182.55,223.32,42,319.2,3.91,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ASIANPAINT,2023-09-14,2023-09-15,2023-10-16,LONG,3235.0,3112.05,3040.9,3720.25,2,-245.9,-3.8,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
HINDALCO,2023-09-27,2023-09-28,2023-10-27,LONG,476.0,456.15,447.44,547.4,17,-337.45,-4.17,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TECHM,2023-09-28,2023-09-29,2023-10-20,LONG,1224.0,1150.56,1150.56,1407.6,6,-440.64,-6.0,15,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
BHARTIARTL,2023-09-28,2023-09-29,2023-10-30,LONG,932.0,926.25,876.08,1071.8,8,-46.0,-0.62,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
DRREDDY,2023-10-13,2023-10-16,2023-11-13,LONG,5489.0,5419.85,5159.66,6312.35,1,-69.15,-1.26,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ASIANPAINT,2023-10-17,2023-10-18,2023-11-16,LONG,3110.0,3130.3,2923.4,3576.5,2,40.6,0.65,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ITC,2023-10-20,2023-10-23,2023-11-21,LONG,438.0,436.25,411.72,503.7,19,-33.25,-0.4,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
TITAN,2023-10-27,2023-10-30,2023-11-28,LONG,3105.0,3442.4,2918.7,3570.75,2,674.8,10.87,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HINDALCO,2023-10-30,2023-10-31,2023-11-29,LONG,465.0,517.45,437.1,534.75,17,891.65,11.28,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BAJAJ-AUTO,2023-11-13,2023-11-15,2023-12-13,LONG,5525.0,6316.1,5193.5,6353.75,1,791.1,14.32,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
COALINDIA,2023-11-16,2023-11-17,2023-12-15,LONG,348.0,350.0,327.12,400.2,23,46.0,0.57,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ITC,2023-11-22,2023-11-23,2023-12-21,LONG,440.95,451.45,414.49,507.1,18,189.0,2.38,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIPORTS,2023-11-28,2023-11-29,2023-12-05,LONG,850.0,977.5,799.0,977.5,9,1147.5,15.0,5,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
TITAN,2023-11-29,2023-11-30,2023-12-28,LONG,3431.1,3715.1,3225.23,3945.77,2,568.0,8.28,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TRENT,2023-12-05,2023-12-06,2024-01-03,LONG,2890.2,3058.35,2716.79,3323.72,2,336.3,5.82,20,Medium,5,Up,Weak,Low,N/A,Trend OK,52-week breakout,N/A,Signal score 5/7
ADANIENT,2023-12-13,2023-12-14,2023-12-21,LONG,2900.95,2726.89,2726.89,3336.1,2,-348.12,-6.0,6,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BAJFINANCE,2023-12-15,2023-12-18,2024-01-15,LONG,7548.0,7478.0,7095.12,8680.2,1,-70.0,-0.93,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BHARTIARTL,2023-12-21,2023-12-22,2024-01-19,LONG,981.9,1129.17,922.99,1129.17,8,1178.16,15.0,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIENT,2023-12-22,2023-12-26,2024-01-23,LONG,2817.0,2896.55,2647.98,3239.55,2,159.1,2.82,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HINDALCO,2023-12-28,2023-12-29,2024-01-08,LONG,614.3,577.44,577.44,706.45,13,-479.18,-6.0,7,Medium,5,Up,Weak,Low,N/A,Trend OK,52-week breakout,N/A,Signal score 5/7
BRITANNIA,2024-01-03,2024-01-04,2024-01-11,LONG,5253.8,4938.57,4938.57,6041.88,1,-315.23,-6.0,6,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
JSWSTEEL,2024-01-08,2024-01-09,2024-02-07,LONG,828.5,836.6,778.79,952.78,10,81.0,0.98,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BRITANNIA,2024-01-12,2024-01-15,2024-01-19,LONG,5159.95,4850.35,4850.35,5933.95,1,-309.6,-6.0,5,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BEL,2024-01-15,2024-01-16,2024-02-09,LONG,188.9,177.57,177.57,217.23,44,-498.52,-6.0,17,Medium,5,Up,Weak,Low,N/A,Trend OK,52-week breakout,N/A,Signal score 5/7
LT,2024-01-19,2024-01-23,2024-01-31,LONG,3637.6,3419.34,3419.34,4183.25,2,-436.52,-6.0,6,Medium,5,Up,Weak,Low,N/A,Trend OK,52-week breakout,N/A,Signal score 5/7
NTPC,2024-01-19,2024-01-23,2024-01-24,LONG,313.45,360.48,294.64,360.48,26,1222.78,15.0,2,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
BHARTIARTL,2024-01-23,2024-01-24,2024-02-21,LONG,1140.1,1139.9,1071.69,1311.12,7,-1.4,-0.02,20,High,7,Up,Good,Good,N/A,Trend OK,52-week breakout,N/A,Signal score 7/7
ADANIENT,2024-01-24,2024-01-25,2024-02-22,LONG,2903.45,3263.05,2729.24,3338.97,2,719.2,12.39,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
NTPC,2024-01-31,2024-02-01,2024-02-02,LONG,320.05,368.05,300.85,368.05,26,1248.0,15.0,2,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
CIPLA,2024-02-02,2024-02-05,2024-03-01,LONG,1400.65,1470.9,1316.61,1610.75,5,351.25,5.02,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIPORTS,2024-02-07,2024-02-08,2024-03-06,LONG,1264.05,1324.8,1188.21,1453.65,6,364.5,4.81,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
APOLLOHOSP,2024-02-09,2024-02-12,2024-02-29,LONG,6464.9,6077.01,6077.01,7434.62,1,-387.89,-6.0,14,High,7,Up,Good,Good,N/A,Trend OK,52-week breakout,N/A,Signal score 7/7
TCS,2024-02-21,2024-02-22,2024-03-21,LONG,3971.0,3972.95,3732.74,4566.65,2,3.9,0.05,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BHARTIARTL,2024-02-22,2024-02-23,2024-03-22,LONG,1127.0,1236.1,1059.38,1296.05,7,763.7,9.68,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
APOLLOHOSP,2024-03-01,2024-03-04,2024-04-03,LONG,6145.0,6375.05,5776.3,7066.75,1,230.05,3.74,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
LT,2024-03-01,2024-03-04,2024-04-03,LONG,3670.0,3782.45,3449.8,4220.5,2,224.9,3.06,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
COALINDIA,2024-03-06,2024-03-07,2024-03-13,LONG,461.6,433.9,433.9,530.85,18,-498.6,-6.0,4,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BAJAJ-AUTO,2024-03-13,2024-03-14,2024-04-15,LONG,8330.5,8997.05,7830.67,9580.08,1,666.55,8.0,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HCLTECH,2024-03-21,2024-03-22,2024-04-18,LONG,1560.0,1466.4,1466.4,1794.0,5,-468.0,-6.0,16,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TCS,2024-03-22,2024-03-26,2024-04-25,LONG,3875.0,3852.2,3642.5,4456.25,2,-45.6,-0.59,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
BEL,2024-04-03,2024-04-04,2024-05-06,LONG,223.5,231.85,210.09,257.02,37,308.95,3.74,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
APOLLOHOSP,2024-04-04,2024-04-05,2024-04-18,LONG,6440.6,6054.16,6054.16,7406.7,1,-386.44,-6.0,8,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TITAN,2024-04-15,2024-04-16,2024-05-06,LONG,3589.0,3373.66,3373.66,4127.35,2,-430.68,-6.0,13,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIPORTS,2024-04-18,2024-04-19,2024-05-17,LONG,1280.0,1335.7,1203.2,1472.0,6,334.2,4.35,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
ADANIENT,2024-04-18,2024-04-19,2024-05-08,LONG,3000.0,2820.0,2820.0,3450.0,2,-360.0,-6.0,13,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TATACONSUM,2024-04-25,2024-04-26,2024-05-27,LONG,1111.8,1087.9,1045.09,1278.58,7,-167.3,-2.15,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
NTPC,2024-05-07,2024-05-08,2024-06-04,LONG,345.2,324.49,324.49,396.97,24,-497.04,-6.0,19,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
SHRIRAMFIN,2024-05-07,2024-05-08,2024-05-10,LONG,2483.5,2334.49,2334.49,2856.03,3,-447.03,-6.0,3,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
ITC,2024-05-08,2024-05-09,2024-06-04,LONG,440.05,413.65,413.65,506.05,18,-475.2,-6.0,18,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
INDUSINDBK,2024-05-10,2024-05-13,2024-06-10,LONG,1415.35,1485.85,1330.43,1627.65,5,352.5,4.98,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HINDALCO,2024-05-17,2024-05-21,2024-06-04,LONG,666.3,626.32,626.32,766.25,12,-479.76,-6.0,11,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TATACONSUM,2024-05-28,2024-05-29,2024-06-26,LONG,1085.0,1086.9,1019.9,1247.75,7,13.3,0.18,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIPORTS,2024-06-04,2024-06-05,2024-06-05,LONG,1281.0,1204.14,1204.14,1473.15,6,-461.16,-6.0,1,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
LT,2024-06-04,2024-06-05,2024-06-05,LONG,3441.5,3235.01,3235.01,3957.72,2,-412.98,-6.0,1,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
TRENT,2024-06-05,2024-06-06,2024-07-04,LONG,4910.05,5597.45,4615.45,5646.55,1,687.4,14.0,20,High,7,Up,Good,Good,N/A,Trend OK,52-week breakout,N/A,Signal score 7/7
ADANIENT,2024-06-05,2024-06-06,2024-07-04,LONG,3184.0,3144.25,2992.96,3661.6,2,-79.5,-1.25,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
AXISBANK,2024-06-05,2024-06-06,2024-07-04,LONG,1192.1,1280.9,1120.57,1370.92,6,532.8,7.45,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
INDUSINDBK,2024-06-11,2024-06-12,2024-07-10,LONG,1491.0,1425.95,1401.54,1714.65,5,-325.25,-4.36,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TATACONSUM,2024-06-27,2024-06-28,2024-07-23,LONG,1085.6,1248.45,1020.46,1248.45,7,1139.95,15.0,17,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ONGC,2024-07-05,2024-07-08,2024-07-25,LONG,290.0,333.5,272.6,333.5,28,1218.0,15.0,13,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
ADANIENT,2024-07-05,2024-07-08,2024-07-23,LONG,3147.9,2959.03,2959.03,3620.07,2,-377.74,-6.0,11,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
AXISBANK,2024-07-05,2024-07-08,2024-07-25,LONG,1285.0,1207.9,1207.9,1477.75,6,-462.6,-6.0,13,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
INDUSINDBK,2024-07-11,2024-07-12,2024-08-07,LONG,1432.0,1346.08,1346.08,1646.8,5,-429.6,-6.0,18,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HDFCLIFE,2024-07-23,2024-07-24,2024-08-21,LONG,639.6,724.55,601.22,735.55,13,1104.35,13.28,20,Medium,5,Up,Weak,Good,N/A,Trend OK,Below breakout,N/A,Signal score 5/7
CIPLA,2024-07-23,2024-07-24,2024-08-21,LONG,1495.35,1594.6,1405.63,1719.65,5,496.25,6.64,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
DRREDDY,2024-07-25,2024-07-26,2024-08-23,LONG,6888.95,6954.5,6475.61,7922.3,1,65.55,0.95,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
KOTAKBANK,2024-07-25,2024-07-26,2024-08-23,LONG,1758.1,1818.0,1652.61,2021.82,4,239.6,3.41,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIPORTS,2024-08-07,2024-08-08,2024-09-05,LONG,1538.0,1465.55,1445.72,1768.7,5,-362.25,-4.71,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
JSWSTEEL,2024-08-21,2024-08-22,2024-09-18,LONG,927.05,956.7,871.43,1066.1,8,237.2,3.2,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TITAN,2024-08-21,2024-08-22,2024-09-18,LONG,3574.95,3725.35,3360.45,4111.2,2,300.8,4.21,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIENT,2024-08-23,2024-08-26,2024-09-19,LONG,3088.0,2902.72,2902.72,3551.2,2,-370.56,-6.0,19,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BEL,2024-08-23,2024-08-26,2024-09-05,LONG,308.7,290.18,290.18,355.0,26,-481.52,-6.0,9,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BHARTIARTL,2024-09-05,2024-09-06,2024-10-04,LONG,1552.8,1640.9,1459.63,1785.72,5,440.5,5.67,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
COALINDIA,2024-09-05,2024-09-06,2024-10-04,LONG,499.0,497.2,469.06,573.85,16,-28.8,-0.36,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BAJAJFINSV,2024-09-19,2024-09-20,2024-10-18,LONG,1892.1,1819.9,1778.57,2175.92,4,-288.8,-3.82,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
JSWSTEEL,2024-09-19,2024-09-20,2024-10-18,LONG,970.0,992.6,911.8,1115.5,8,180.8,2.33,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
TITAN,2024-09-19,2024-09-20,2024-10-07,LONG,3793.0,3565.42,3565.42,4361.95,2,-455.16,-6.0,11,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
AXISBANK,2024-10-04,2024-10-07,2024-11-01,LONG,1182.95,1169.55,1111.97,1360.4,7,-93.8,-1.13,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HINDALCO,2024-10-04,2024-10-07,2024-10-24,LONG,753.0,707.82,707.82,865.95,11,-496.98,-6.0,14,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ASIANPAINT,2024-10-07,2024-10-08,2024-11-04,LONG,3058.0,2915.3,2874.52,3516.7,2,-285.4,-4.67,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
HEROMOTOCO,2024-10-18,2024-10-21,2024-10-25,LONG,5216.2,4903.23,4903.23,5998.62,1,-312.97,-6.0,5,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
M&M,2024-10-18,2024-10-21,2024-10-23,LONG,2959.75,2782.16,2782.16,3403.73,2,-355.18,-6.0,3,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
JIOFIN,2024-10-23,2024-10-24,2024-11-21,LONG,315.0,314.2,296.1,362.25,26,-20.8,-0.25,20,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
ADANIPORTS,2024-10-24,2024-10-25,2024-11-14,LONG,1360.0,1278.4,1278.4,1564.0,6,-489.6,-6.0,15,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
BRITANNIA,2024-10-25,2024-10-28,2024-11-12,LONG,5677.0,5336.38,5336.38,6528.55,1,-340.62,-6.0,12,Medium,4,Up,Weak,Low,N/A,Trend OK,Below breakout,N/A,Signal score 4/7
