symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
BHARTIARTL,2023-02-28,2023-03-01,2023-03-06,LONG,742.4,775.8,720.13,775.8,22,734.8,4.5,4,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=0.4,No reversal,Signal score 4/7
APOLLOHOSP,2023-03-01,2023-03-02,2023-03-08,LONG,4429.0,4376.05,4296.13,4628.31,3,-158.85,-1.2,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=33.8,Bullish reversal,Signal score 5/7
DRREDDY,2023-03-01,2023-03-02,2023-03-08,LONG,4358.0,4426.25,4227.26,4554.11,3,204.75,1.57,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=31.4,No reversal,Signal score 4/7
INDUSINDBK,2023-03-06,2023-03-08,2023-03-08,LONG,1109.65,1159.59,1076.36,1159.59,15,749.1,4.5,1,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=71.3,No reversal,Signal score 4/7
M&M,2023-03-06,2023-03-08,2023-03-10,LONG,1270.0,1231.9,1231.9,1327.15,13,-495.3,-3.0,3,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=63.6,No reversal,Signal score 4/7
SBIN,2023-03-06,2023-03-08,2023-03-13,LONG,560.0,543.2,543.2,585.2,29,-487.2,-3.0,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=93.7,No reversal,Signal score 4/7
TATAMOTORS,2023-03-08,2023-03-09,2023-03-13,LONG,439.1,425.93,425.93,458.86,37,-487.29,-3.0,3,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=83.0,Bullish reversal,Signal score 5/7
BAJAJ-AUTO,2023-03-08,2023-03-09,2023-03-14,LONG,3811.2,3752.9,3696.86,3982.71,4,-233.2,-1.53,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=90.8,No reversal,Signal score 4/7
EICHERMOT,2023-03-08,2023-03-09,2023-03-10,LONG,3211.0,3114.67,3114.67,3355.49,5,-481.65,-3.0,2,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=93.8,No reversal,Signal score 4/7
HDFCBANK,2023-03-10,2023-03-13,2023-03-15,LONG,1587.9,1540.26,1540.26,1659.36,10,-476.4,-3.0,3,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=9.3,No reversal,Signal score 5/7
ICICIBANK,2023-03-10,2023-03-13,2023-03-16,LONG,841.45,816.21,816.21,879.31,19,-479.56,-3.0,4,Medium,5,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=8.8,Bullish reversal,Signal score 5/7
EICHERMOT,2023-03-13,2023-03-14,2023-03-17,LONG,3033.4,2942.4,2942.4,3169.9,5,-455.0,-3.0,4,Medium,4,Up,Weak,Low,N/A,Below 200 EMA,RSI(2)=6.2,No reversal,Signal score 4/7
M&M,2023-03-13,2023-03-14,2023-03-15,LONG,1192.3,1156.53,1156.53,1245.95,13,-465.01,-3.0,2,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=5.4,No reversal,Signal score 4/7
INFY,2023-03-14,2023-03-15,2023-03-20,LONG,1438.0,1394.86,1394.86,1502.71,11,-474.54,-3.0,4,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=2.6,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-03-15,2023-03-16,2023-03-21,LONG,3740.95,3909.3,3628.72,3909.3,4,673.4,4.5,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=8.3,No reversal,Signal score 5/7
HCLTECH,2023-03-15,2023-03-16,2023-03-21,LONG,1083.95,1083.9,1051.43,1132.73,15,-0.75,-0.0,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=1.7,No reversal,Signal score 5/7
ITC,2023-03-16,2023-03-17,2023-03-17,LONG,385.0,373.45,373.45,402.33,43,-496.65,-3.0,1,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=54.5,Bullish reversal,Signal score 5/7
TRENT,2023-03-17,2023-03-20,2023-03-20,LONG,1366.0,1325.02,1325.02,1427.47,12,-491.76,-3.0,1,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=84.7,Bullish reversal,Signal score 5/7
BRITANNIA,2023-03-17,2023-03-20,2023-03-22,LONG,4364.6,4233.66,4233.66,4561.01,3,-392.82,-3.0,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=84.6,No reversal,Signal score 4/7
EICHERMOT,2023-03-20,2023-03-21,2023-03-24,LONG,2966.8,2909.6,2877.8,3100.3,5,-286.0,-1.93,4,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=11.1,Bullish reversal,Signal score 4/7
INDUSINDBK,2023-03-20,2023-03-21,2023-03-24,LONG,1007.35,1009.55,977.13,1052.68,16,35.2,0.22,4,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=5.7,No reversal,Signal score 4/7
BPCL,2023-03-21,2023-03-22,2023-03-23,LONG,358.3,347.55,347.55,374.43,46,-494.5,-3.0,2,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=86.2,Bullish reversal,Signal score 5/7
LT,2023-03-21,2023-03-22,2023-03-27,LONG,2219.5,2152.91,2152.91,2319.39,7,-466.13,-3.0,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=79.3,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-03-22,2023-03-23,2023-03-28,LONG,3902.5,3785.42,3785.42,4078.12,4,-468.32,-3.0,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=95.2,Bullish reversal,Signal score 5/7
BRITANNIA,2023-03-23,2023-03-24,2023-03-29,LONG,4242.0,4276.2,4114.74,4432.89,3,102.6,0.81,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=13.9,Bullish reversal,Signal score 5/7
NTPC,2023-03-24,2023-03-27,2023-03-31,LONG,172.65,175.1,167.47,180.42,96,235.2,1.42,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=9.6,No reversal,Signal score 5/7
BPCL,2023-03-24,2023-03-27,2023-03-31,LONG,344.1,344.3,333.78,359.58,48,9.6,0.06,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=12.2,No reversal,Signal score 4/7
ITC,2023-03-27,2023-03-28,2023-04-03,LONG,380.2,378.9,368.79,397.31,43,-55.9,-0.34,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=67.1,No reversal,Signal score 4/7
LT,2023-03-28,2023-03-29,2023-04-05,LONG,2137.65,2233.85,2073.52,2233.85,7,673.4,4.5,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=4.0,No reversal,Signal score 5/7
TECHM,2023-03-29,2023-03-31,2023-04-06,LONG,1095.0,1092.75,1062.15,1144.27,15,-33.75,-0.21,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=40.9,Bullish reversal,Signal score 5/7
BRITANNIA,2023-03-31,2023-04-03,2023-04-10,LONG,4344.0,4266.4,4213.68,4539.48,3,-232.8,-1.79,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=92.1,No reversal,Signal score 4/7
DRREDDY,2023-03-31,2023-04-03,2023-04-10,LONG,4648.95,4759.65,4509.48,4858.16,3,332.1,2.38,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=98.9,No reversal,Signal score 4/7
ICICIBANK,2023-04-03,2023-04-05,2023-04-11,LONG,886.6,881.9,860.0,926.5,18,-84.6,-0.53,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=93.9,Bullish reversal,Signal score 5/7
ITC,2023-04-05,2023-04-06,2023-04-12,LONG,386.65,393.55,375.05,404.05,43,296.7,1.78,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=77.5,Bullish reversal,Signal score 5/7
COALINDIA,2023-04-06,2023-04-10,2023-04-13,LONG,221.45,225.5,214.81,231.41,75,303.75,1.83,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=78.8,Bullish reversal,Signal score 5/7
AXISBANK,2023-04-10,2023-04-11,2023-04-17,LONG,848.25,864.55,822.8,886.43,19,309.7,1.92,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=17.2,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-04-10,2023-04-11,2023-04-12,LONG,4080.0,4263.6,3957.6,4263.6,4,734.4,4.5,2,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=98.8,No reversal,Signal score 4/7
DRREDDY,2023-04-11,2023-04-12,2023-04-18,LONG,4763.35,4912.4,4620.45,4977.7,3,447.15,3.13,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=99.9,Bullish reversal,Signal score 5/7
SUNPHARMA,2023-04-12,2023-04-13,2023-04-18,LONG,1022.3,991.63,991.63,1068.3,16,-490.72,-3.0,3,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=90.5,Bullish reversal,Signal score 5/7
TRENT,2023-04-12,2023-04-13,2023-04-19,LONG,1367.9,1359.4,1326.86,1429.46,12,-102.0,-0.62,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=67.9,Bullish reversal,Signal score 5/7
ITC,2023-04-13,2023-04-17,2023-04-20,LONG,392.9,400.3,381.11,410.58,42,310.8,1.88,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=77.1,Bullish reversal,Signal score 5/7
COALINDIA,2023-04-17,2023-04-18,2023-04-21,LONG,229.6,230.05,222.71,239.93,72,32.4,0.2,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=82.8,Bullish reversal,Signal score 5/7
NTPC,2023-04-18,2023-04-19,2023-04-24,LONG,168.75,170.95,163.69,176.34,98,215.6,1.3,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=18.6,Bullish reversal,Signal score 5/7
ONGC,2023-04-18,2023-04-19,2023-04-24,LONG,158.3,160.25,153.55,165.43,105,204.75,1.23,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=83.0,Bullish reversal,Signal score 5/7
BAJAJ-AUTO,2023-04-19,2023-04-20,2023-04-25,LONG,4265.0,4342.55,4137.05,4456.92,3,232.65,1.82,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=68.7,Bullish reversal,Signal score 5/7
BPCL,2023-04-20,2023-04-21,2023-04-26,LONG,343.8,349.0,333.49,359.26,48,249.6,1.51,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=90.5,Bullish reversal,Signal score 5/7
ITC,2023-04-21,2023-04-24,2023-04-27,LONG,410.0,416.0,397.7,428.45,40,240.0,1.46,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=97.4,No reversal,Signal score 4/7
JSWSTEEL,2023-04-24,2023-04-25,2023-04-28,LONG,720.35,725.3,698.74,752.77,23,113.85,0.69,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=70.3,Bullish reversal,Signal score 5/7
LT,2023-04-24,2023-04-25,2023-04-28,LONG,2231.05,2331.45,2164.12,2331.45,7,702.8,4.5,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=62.1,Bullish reversal,Signal score 5/7
SUNPHARMA,2023-04-25,2023-04-26,2023-05-02,LONG,975.8,973.05,946.53,1019.7,17,-46.75,-0.28,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=4.6,No reversal,Signal score 5/7
BRITANNIA,2023-04-26,2023-04-27,2023-05-02,LONG,4407.0,4605.32,4274.79,4605.32,3,594.96,4.5,3,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=88.6,Bullish reversal,Signal score 5/7
BPCL,2023-04-27,2023-04-28,2023-05-04,LONG,356.0,368.35,345.32,372.02,46,568.1,3.47,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=99.8,No reversal,Signal score 4/7
INDUSINDBK,2023-04-28,2023-05-02,2023-05-05,LONG,1158.95,1124.18,1124.18,1211.11,14,-486.78,-3.0,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=92.8,Bullish reversal,Signal score 5/7
BHARTIARTL,2023-04-28,2023-05-02,2023-05-04,LONG,800.25,776.24,776.24,836.26,20,-480.2,-3.0,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=97.5,No reversal,Signal score 4/7
M&M,2023-05-02,2023-05-03,2023-05-08,LONG,1237.3,1231.8,1200.18,1292.98,13,-71.5,-0.44,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=98.3,Bullish reversal,Signal score 5/7
TITAN,2023-05-02,2023-05-03,2023-05-08,LONG,2675.0,2751.25,2594.75,2795.38,6,457.5,2.85,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=73.6,Bullish reversal,Signal score 5/7
MARUTI,2023-05-04,2023-05-05,2023-05-10,LONG,8800.6,9168.15,8536.58,9196.63,1,367.55,4.18,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=98.1,Bullish reversal,Signal score 5/7
POWERGRID,2023-05-04,2023-05-05,2023-05-10,LONG,238.8,247.65,231.64,249.54,69,610.65,3.71,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=47.1,Bullish reversal,Signal score 5/7
BHARTIARTL,2023-05-05,2023-05-08,2023-05-11,LONG,789.9,788.6,766.2,825.45,21,-27.3,-0.16,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=52.2,Bullish reversal,Signal score 5/7
INDUSINDBK,2023-05-08,2023-05-09,2023-05-11,LONG,1135.0,1186.07,1100.95,1186.07,14,714.98,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=61.0,No reversal,Signal score 4/7
ITC,2023-05-08,2023-05-09,2023-05-11,LONG,432.8,419.82,419.82,452.27,38,-493.24,-3.0,3,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=88.6,No reversal,Signal score 4/7
AXISBANK,2023-05-10,2023-05-11,2023-05-16,LONG,891.0,917.8,864.27,931.1,18,482.4,3.01,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=94.4,Bullish reversal,Signal score 5/7
BAJAJ-AUTO,2023-05-10,2023-05-11,2023-05-16,LONG,4594.0,4538.35,4456.18,4800.73,3,-166.95,-1.21,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=81.3,Bullish reversal,Signal score 5/7
MARUTI,2023-05-11,2023-05-12,2023-05-17,LONG,9260.95,9119.4,8983.12,9677.69,1,-141.55,-1.53,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=100.0,Bullish reversal,Signal score 5/7
HDFCBANK,2023-05-11,2023-05-12,2023-05-17,LONG,1647.0,1638.45,1597.59,1721.12,10,-85.5,-0.52,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=57.0,No reversal,Signal score 4/7
POWERGRID,2023-05-11,2023-05-12,2023-05-12,LONG,248.85,241.38,241.38,260.06,66,-493.02,-3.0,1,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=90.7,No reversal,Signal score 4/7
LT,2023-05-12,2023-05-15,2023-05-18,LONG,2220.9,2188.2,2154.27,2320.85,7,-228.9,-1.47,4,High,7,Up,Good,Good,N/A,Above 200 EMA,RSI(2)=2.3,Bullish reversal,Signal score 7/7
GRASIM,2023-05-16,2023-05-17,2023-05-22,LONG,1729.3,1718.35,1677.42,1807.12,9,-98.55,-0.63,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=4.8,No reversal,Signal score 5/7
ONGC,2023-05-16,2023-05-17,2023-05-22,LONG,168.0,165.6,162.96,175.56,99,-237.6,-1.43,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=86.9,Bullish reversal,Signal score 5/7
KOTAKBANK,2023-05-17,2023-05-18,2023-05-23,LONG,1924.0,1921.5,1866.28,2010.58,8,-20.0,-0.13,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=7.0,No reversal,Signal score 5/7
SBIN,2023-05-17,2023-05-18,2023-05-18,LONG,590.3,572.59,572.59,616.86,28,-495.88,-3.0,1,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=94.7,Bullish reversal,Signal score 5/7
HDFCBANK,2023-05-18,2023-05-19,2023-05-24,LONG,1648.0,1615.8,1598.56,1722.16,10,-322.0,-1.95,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=42.6,No reversal,Signal score 4/7
MARUTI,2023-05-18,2023-05-19,2023-05-24,LONG,9060.0,9270.75,8788.2,9467.7,1,210.75,2.33,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=21.9,No reversal,Signal score 4/7
BRITANNIA,2023-05-22,2023-05-23,2023-05-25,LONG,4487.0,4688.91,4352.39,4688.91,3,605.73,4.5,3,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=7.0,No reversal,Signal score 5/7
EICHERMOT,2023-05-22,2023-05-23,2023-05-26,LONG,3545.45,3690.35,3439.09,3704.99,4,579.6,4.09,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=9.7,No reversal,Signal score 5/7
COALINDIA,2023-05-23,2023-05-24,2023-05-29,LONG,238.3,246.1,231.15,249.03,69,538.2,3.27,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=50.0,Bullish reversal,Signal score 5/7
AXISBANK,2023-05-24,2023-05-25,2023-05-30,LONG,916.7,937.45,889.2,957.95,18,373.5,2.26,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=54.2,Bullish reversal,Signal score 5/7
NTPC,2023-05-24,2023-05-25,2023-05-30,LONG,174.95,176.8,169.7,182.82,95,175.75,1.06,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=75.5,Bullish reversal,Signal score 5/7
HDFCBANK,2023-05-25,2023-05-26,2023-05-31,LONG,1619.0,1610.85,1570.43,1691.86,10,-81.5,-0.5,4,High,7,Up,Good,Low,N/A,Above 200 EMA,RSI(2)=2.0,Bullish reversal,Signal score 7/7
APOLLOHOSP,2023-05-26,2023-05-29,2023-06-01,LONG,4635.0,4843.58,4495.95,4843.58,3,625.74,4.5,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=85.1,Bullish reversal,Signal score 5/7
EICHERMOT,2023-05-29,2023-05-30,2023-06-02,LONG,3711.45,3699.4,3600.11,3878.46,4,-48.2,-0.32,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=97.6,Bullish reversal,Signal score 5/7
M&M,2023-05-30,2023-05-31,2023-06-05,LONG,1325.0,1384.62,1285.25,1384.62,12,715.44,4.5,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=93.6,Bullish reversal,Signal score 5/7
ONGC,2023-05-30,2023-05-31,2023-05-31,LONG,159.0,154.23,154.23,166.16,104,-496.08,-3.0,1,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=2.8,No reversal,Signal score 5/7
AXISBANK,2023-05-31,2023-06-01,2023-06-06,LONG,922.0,963.49,894.34,963.49,18,746.82,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=19.7,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-05-31,2023-06-01,2023-06-06,LONG,4587.0,4726.25,4449.39,4793.41,3,417.75,3.04,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=18.3,No reversal,Signal score 4/7
COALINDIA,2023-06-01,2023-06-02,2023-06-07,LONG,228.5,230.7,221.64,238.79,72,158.4,0.96,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=5.1,No reversal,Signal score 5/7
ASIANPAINT,2023-06-02,2023-06-05,2023-06-08,LONG,3239.95,3212.25,3142.75,3385.75,5,-138.5,-0.85,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=91.3,Bullish reversal,Signal score 5/7
JSWSTEEL,2023-06-05,2023-06-06,2023-06-08,LONG,714.0,746.13,692.58,746.13,23,738.99,4.5,3,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=87.9,Bullish reversal,Signal score 5/7
BAJFINANCE,2023-06-06,2023-06-07,2023-06-12,LONG,7120.0,7097.7,6906.4,7440.4,2,-44.6,-0.31,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=94.6,Bullish reversal,Signal score 5/7
HCLTECH,2023-06-06,2023-06-07,2023-06-12,LONG,1133.8,1139.65,1099.79,1184.82,14,81.9,0.52,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=13.0,Bullish reversal,Signal score 5/7
AXISBANK,2023-06-07,2023-06-08,2023-06-13,LONG,973.05,985.85,943.86,1016.83,17,217.6,1.32,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=97.2,No reversal,Signal score 4/7
BHARTIARTL,2023-06-08,2023-06-09,2023-06-14,LONG,838.55,827.95,813.39,876.29,19,-201.4,-1.26,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=44.7,No reversal,Signal score 4/7
BRITANNIA,2023-06-08,2023-06-09,2023-06-14,LONG,4886.3,4941.65,4739.71,5106.19,3,166.05,1.13,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=84.8,No reversal,Signal score 4/7
EICHERMOT,2023-06-12,2023-06-13,2023-06-16,LONG,3599.95,3491.95,3491.95,3761.95,4,-432.0,-3.0,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=20.3,Bullish reversal,Signal score 5/7
KOTAKBANK,2023-06-12,2023-06-13,2023-06-16,LONG,1875.35,1857.4,1819.09,1959.74,8,-143.6,-0.96,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=29.3,Bullish reversal,Signal score 5/7
SBILIFE,2023-06-13,2023-06-14,2023-06-19,LONG,1240.1,1280.5,1202.9,1295.9,13,525.2,3.26,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=78.4,Bullish reversal,Signal score 5/7
NTPC,2023-06-14,2023-06-15,2023-06-20,LONG,187.0,187.5,181.39,195.42,89,44.5,0.27,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=94.4,Bullish reversal,Signal score 5/7
AXISBANK,2023-06-14,2023-06-15,2023-06-20,LONG,988.35,958.7,958.7,1032.83,16,-474.4,-3.0,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=47.0,No reversal,Signal score 4/7
HEROMOTOCO,2023-06-16,2023-06-19,2023-06-22,LONG,2820.0,2825.05,2735.4,2946.9,5,25.25,0.18,4,High,7,Up,Good,Good,N/A,Above 200 EMA,RSI(2)=8.0,Bullish reversal,Signal score 7/7
HINDUNILVR,2023-06-16,2023-06-19,2023-06-22,LONG,2702.0,2654.35,2620.94,2823.59,6,-285.9,-1.76,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=84.8,Bullish reversal,Signal score 5/7
EICHERMOT,2023-06-19,2023-06-20,2023-06-23,LONG,3504.8,3539.2,3399.66,3662.51,4,137.6,0.98,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=4.6,No reversal,Signal score 5/7
BAJAJ-AUTO,2023-06-20,2023-06-21,2023-06-26,LONG,4678.0,4606.9,4537.66,4888.51,3,-213.3,-1.52,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=58.8,Bullish reversal,Signal score 5/7
HCLTECH,2023-06-20,2023-06-21,2023-06-26,LONG,1175.0,1167.5,1139.75,1227.88,14,-105.0,-0.64,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=85.5,Bullish reversal,Signal score 5/7
