symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
HEROMOTOCO,2022-08-19,2022-08-22,2022-09-05,LONG,2835.0,2842.05,2693.25,3118.5,3,21.15,0.25,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BPCL,2022-08-25,2022-08-26,2022-09-09,LONG,333.9,338.5,317.2,367.3,29,133.4,1.38,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
INDUSINDBK,2022-08-26,2022-08-29,2022-09-12,LONG,1050.0,1136.85,997.5,1155.0,9,781.65,8.27,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
KOTAKBANK,2022-08-26,2022-08-29,2022-09-12,LONG,1858.0,1924.0,1765.1,2043.8,5,330.0,3.55,10,Medium,4,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI not in zone,No reversal,Signal score 4/7
SBIN,2022-08-26,2022-08-29,2022-09-12,LONG,511.3,554.9,485.74,562.42,19,828.4,8.53,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BAJAJ-AUTO,2022-09-05,2022-09-06,2022-09-15,LONG,3962.0,3763.9,3763.9,4358.2,2,-396.2,-5.0,8,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
SUNPHARMA,2022-09-09,2022-09-12,2022-09-23,LONG,891.2,921.1,846.64,980.32,11,328.9,3.36,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
COALINDIA,2022-09-12,2022-09-13,2022-09-23,LONG,232.7,221.06,221.06,255.98,42,-488.88,-5.0,9,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BPCL,2022-09-13,2022-09-14,2022-09-21,LONG,335.7,318.91,318.91,369.28,29,-486.91,-5.0,6,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
KOTAKBANK,2022-09-13,2022-09-14,2022-09-27,LONG,1892.0,1797.4,1797.4,2081.2,5,-473.0,-5.0,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
NTPC,2022-09-15,2022-09-16,2022-09-23,LONG,173.95,165.25,165.25,191.35,57,-495.9,-5.0,6,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
POWERGRID,2022-09-21,2022-09-22,2022-09-23,LONG,224.0,212.8,212.8,246.4,44,-492.8,-5.0,2,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
APOLLOHOSP,2022-09-23,2022-09-26,2022-09-26,LONG,4418.45,4197.53,4197.53,4860.29,2,-441.84,-5.0,1,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BAJFINANCE,2022-09-23,2022-09-26,2022-09-30,LONG,7437.0,7065.15,7065.15,8180.7,1,-371.85,-5.0,5,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ADANIPORTS,2022-09-23,2022-09-26,2022-09-26,LONG,909.0,863.55,863.55,999.9,11,-499.95,-5.0,1,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BHARTIARTL,2022-09-23,2022-09-26,2022-10-10,LONG,769.95,792.35,731.45,846.95,12,268.8,2.91,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
LT,2022-09-26,2022-09-27,2022-10-11,LONG,1856.0,1878.95,1763.2,2041.6,5,114.75,1.24,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
SUNPHARMA,2022-09-26,2022-09-27,2022-10-11,LONG,905.25,944.75,859.99,995.77,11,434.5,4.36,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ADANIENT,2022-09-27,2022-09-28,2022-10-03,LONG,3528.0,3351.6,3351.6,3880.8,2,-352.8,-5.0,4,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HDFCBANK,2022-09-30,2022-10-03,2022-10-17,LONG,1409.95,1446.55,1339.45,1550.95,7,256.2,2.6,10,High,7,Up,Good,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 7/7
BAJFINANCE,2022-10-03,2022-10-04,2022-10-18,LONG,7335.0,7390.4,6968.25,8068.5,1,55.4,0.76,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BHARTIARTL,2022-10-11,2022-10-12,2022-10-25,LONG,780.3,802.3,741.28,858.34,12,264.0,2.82,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BRITANNIA,2022-10-11,2022-10-12,2022-10-25,LONG,3746.55,3713.1,3559.22,4121.21,2,-66.9,-0.89,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
CIPLA,2022-10-11,2022-10-12,2022-10-25,LONG,1111.6,1155.9,1056.02,1222.76,8,354.4,3.99,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
SBIN,2022-10-17,2022-10-18,2022-11-01,LONG,547.1,576.9,519.75,601.8,18,536.4,5.45,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
M&M,2022-10-18,2022-10-19,2022-11-02,LONG,1259.95,1352.35,1196.95,1385.95,7,646.8,7.33,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BRITANNIA,2022-10-27,2022-10-28,2022-11-07,LONG,3767.0,4143.7,3578.65,4143.7,2,753.4,10.0,7,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
HINDUNILVR,2022-10-27,2022-10-28,2022-11-11,LONG,2526.1,2503.05,2399.79,2778.72,3,-69.15,-0.91,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
HDFCBANK,2022-10-28,2022-10-31,2022-11-11,LONG,1472.0,1619.2,1398.4,1619.2,6,883.2,10.0,9,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
APOLLOHOSP,2022-11-01,2022-11-02,2022-11-10,LONG,4512.0,4286.4,4286.4,4963.2,2,-451.2,-5.0,6,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BHARTIARTL,2022-11-02,2022-11-03,2022-11-17,LONG,809.75,846.15,769.26,890.73,12,436.8,4.5,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ADANIPORTS,2022-11-07,2022-11-09,2022-11-22,LONG,859.5,882.45,816.52,945.46,11,252.45,2.67,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
INDUSINDBK,2022-11-10,2022-11-11,2022-11-24,LONG,1140.0,1175.55,1083.0,1254.0,8,284.4,3.12,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
APOLLOHOSP,2022-11-11,2022-11-14,2022-11-25,LONG,4430.0,4873.0,4208.5,4873.0,2,886.0,10.0,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
TITAN,2022-11-11,2022-11-14,2022-11-25,LONG,2658.0,2595.4,2525.1,2923.8,3,-187.8,-2.36,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
TRENT,2022-11-17,2022-11-18,2022-12-01,LONG,1403.7,1464.1,1333.51,1544.08,7,422.8,4.3,10,Medium,5,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HINDALCO,2022-11-22,2022-11-23,2022-12-05,LONG,434.5,477.96,412.77,477.96,23,999.58,10.0,9,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
KOTAKBANK,2022-11-24,2022-11-25,2022-12-08,LONG,1949.0,1897.0,1851.55,2143.9,5,-260.0,-2.67,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
INDUSINDBK,2022-11-25,2022-11-28,2022-12-09,LONG,1180.0,1202.5,1121.0,1298.0,8,180.0,1.91,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
TATAMOTORS,2022-11-25,2022-11-28,2022-12-09,LONG,435.0,413.25,413.25,478.5,22,-478.5,-5.0,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ITC,2022-12-01,2022-12-02,2022-12-15,LONG,339.35,338.85,322.38,373.29,29,-14.5,-0.15,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
BHARTIARTL,2022-12-05,2022-12-06,2022-12-19,LONG,844.9,840.4,802.65,929.4,11,-49.5,-0.53,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HDFCLIFE,2022-12-08,2022-12-09,2022-12-22,LONG,581.0,577.85,551.95,639.1,17,-53.55,-0.54,10,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
SUNPHARMA,2022-12-09,2022-12-12,2022-12-23,LONG,994.9,1001.55,945.15,1094.4,10,66.5,0.67,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
HINDALCO,2022-12-09,2022-12-12,2022-12-23,LONG,459.0,436.05,436.05,504.9,21,-481.95,-5.0,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
APOLLOHOSP,2022-12-15,2022-12-16,2022-12-29,LONG,4638.0,4524.45,4406.1,5101.8,2,-227.1,-2.45,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
TATACONSUM,2022-12-19,2022-12-20,2022-12-29,LONG,808.5,768.07,768.07,889.36,12,-485.16,-5.0,8,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
AXISBANK,2022-12-22,2022-12-23,2023-01-05,LONG,912.0,949.55,866.4,1003.2,10,375.5,4.12,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HDFCLIFE,2022-12-23,2022-12-26,2023-01-06,LONG,562.5,618.74,534.38,618.74,17,956.08,10.0,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ONGC,2022-12-23,2022-12-26,2023-01-06,LONG,140.5,147.35,133.47,154.56,71,486.35,4.88,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BHARTIARTL,2022-12-30,2023-01-02,2023-01-11,LONG,806.25,765.94,765.94,886.87,12,-483.72,-5.0,8,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HINDUNILVR,2022-12-30,2023-01-02,2023-01-13,LONG,2573.9,2624.0,2445.2,2831.3,3,150.3,1.95,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
SBIN,2023-01-05,2023-01-06,2023-01-19,LONG,607.4,589.85,577.03,668.14,16,-280.8,-2.89,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
JSWSTEEL,2023-01-06,2023-01-09,2023-01-20,LONG,736.75,741.45,699.91,810.43,13,61.1,0.64,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
SBILIFE,2023-01-06,2023-01-09,2023-01-20,LONG,1275.4,1296.1,1211.63,1402.94,7,144.9,1.62,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ADANIENT,2023-01-11,2023-01-12,2023-01-19,LONG,3642.5,3460.38,3460.38,4006.74,2,-364.24,-5.0,6,Medium,5,Up,Weak,Good,No MACD cross,Away from 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
M&M,2023-01-13,2023-01-16,2023-01-30,LONG,1333.0,1331.6,1266.35,1466.3,7,-9.8,-0.11,10,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
TCS,2023-01-19,2023-01-20,2023-02-03,LONG,3365.0,3482.3,3196.75,3701.5,2,234.6,3.49,10,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
SBIN,2023-01-20,2023-01-23,2023-01-25,LONG,598.5,568.57,568.57,658.36,16,-478.88,-5.0,3,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
AXISBANK,2023-01-23,2023-01-24,2023-01-25,LONG,935.0,888.25,888.25,1028.5,10,-467.5,-5.0,2,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
JSWSTEEL,2023-01-23,2023-01-24,2023-01-30,LONG,735.0,698.25,698.25,808.5,13,-477.75,-5.0,4,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
HEROMOTOCO,2023-01-25,2023-01-27,2023-02-02,LONG,2788.0,2648.6,2648.6,3066.8,3,-418.2,-5.0,5,High,7,Up,Good,Good,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 7/7
HINDALCO,2023-01-25,2023-01-27,2023-01-27,LONG,493.5,468.82,468.82,542.86,20,-493.6,-5.0,1,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HDFCLIFE,2023-01-27,2023-01-30,2023-02-01,LONG,586.8,557.46,557.46,645.48,17,-498.78,-5.0,3,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BPCL,2023-01-30,2023-01-31,2023-02-03,LONG,342.95,325.8,325.8,377.25,29,-497.35,-5.0,4,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HINDALCO,2023-01-30,2023-01-31,2023-02-03,LONG,474.95,451.2,451.2,522.45,21,-498.75,-5.0,4,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
M&M,2023-02-01,2023-02-02,2023-02-15,LONG,1348.05,1379.35,1280.65,1482.85,7,219.1,2.32,10,Medium,4,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI not in zone,No reversal,Signal score 4/7
BRITANNIA,2023-02-02,2023-02-03,2023-02-16,LONG,4590.0,4572.0,4360.5,5049.0,2,-36.0,-0.39,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 5/7
HDFCBANK,2023-02-03,2023-02-06,2023-02-17,LONG,1660.0,1655.9,1577.0,1826.0,6,-24.6,-0.25,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ITC,2023-02-03,2023-02-06,2023-02-17,LONG,382.5,383.4,363.38,420.74,26,23.4,0.24,10,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
BPCL,2023-02-06,2023-02-07,2023-02-20,LONG,334.0,326.15,317.3,367.4,29,-227.65,-2.35,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
HCLTECH,2023-02-15,2023-02-16,2023-02-27,LONG,1138.6,1081.67,1081.67,1252.46,8,-455.44,-5.0,8,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
M&M,2023-02-16,2023-02-17,2023-02-24,LONG,1359.95,1291.95,1291.95,1495.95,7,-476.0,-5.0,6,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BRITANNIA,2023-02-17,2023-02-20,2023-03-03,LONG,4535.25,4411.95,4308.49,4988.77,2,-246.6,-2.72,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HDFCBANK,2023-02-20,2023-02-21,2023-03-06,LONG,1640.0,1627.3,1558.0,1804.0,6,-76.2,-0.77,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-02-21,2023-02-22,2023-02-27,LONG,3837.1,3645.24,3645.24,4220.82,2,-383.72,-5.0,4,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
APOLLOHOSP,2023-02-24,2023-02-27,2023-03-13,LONG,4485.0,4345.0,4260.75,4933.5,2,-280.0,-3.12,10,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
DRREDDY,2023-02-27,2023-02-28,2023-03-14,LONG,4439.0,4349.55,4217.05,4882.9,2,-178.9,-2.02,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ITC,2023-02-27,2023-02-28,2023-03-14,LONG,382.5,379.7,363.38,420.74,26,-72.8,-0.73,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
BRITANNIA,2023-03-06,2023-03-08,2023-03-21,LONG,4319.85,4264.7,4103.86,4751.83,2,-110.3,-1.28,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
HDFCBANK,2023-03-08,2023-03-09,2023-03-15,LONG,1629.95,1548.45,1548.45,1792.95,6,-489.0,-5.0,5,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
DRREDDY,2023-03-15,2023-03-16,2023-03-29,LONG,4411.0,4567.8,4190.45,4852.1,2,313.6,3.55,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
LT,2023-03-15,2023-03-16,2023-03-29,LONG,2184.9,2147.45,2075.66,2403.38,4,-149.8,-1.71,10,Medium,5,Up,Weak,Good,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
ITC,2023-03-15,2023-03-16,2023-03-29,LONG,380.6,382.75,361.57,418.66,26,55.9,0.56,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
TATAMOTORS,2023-03-16,2023-03-17,2023-03-31,LONG,419.0,420.8,398.05,460.9,23,41.4,0.43,10,High,7,Up,Good,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 7/7
BPCL,2023-03-21,2023-03-22,2023-03-28,LONG,358.3,340.38,340.38,394.14,27,-483.84,-5.0,5,Medium,4,Up,Weak,Good,MACD cross,Away from 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
TITAN,2023-03-28,2023-03-29,2023-04-17,LONG,2500.3,2605.6,2375.28,2750.34,3,315.9,4.21,10,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BPCL,2023-03-29,2023-03-31,2023-04-05,LONG,344.9,327.65,327.65,379.4,28,-483.0,-5.0,3,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
ITC,2023-03-31,2023-04-03,2023-04-19,LONG,384.0,398.75,364.8,422.4,26,383.5,3.84,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
LT,2023-03-31,2023-04-03,2023-04-19,LONG,2180.0,2219.6,2071.0,2398.0,4,158.4,1.82,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
POWERGRID,2023-04-05,2023-04-06,2023-04-21,LONG,227.2,231.55,215.84,249.92,44,191.4,1.91,10,Medium,5,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
BPCL,2023-04-06,2023-04-10,2023-04-24,LONG,332.0,347.2,315.4,365.2,30,456.0,4.58,10,Medium,4,Up,Weak,Low,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
NTPC,2023-04-17,2023-04-18,2023-05-02,LONG,170.0,175.6,161.5,187.0,58,324.8,3.29,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
GRASIM,2023-04-19,2023-04-20,2023-05-04,LONG,1698.3,1759.85,1613.38,1868.14,5,307.75,3.62,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
ITC,2023-04-20,2023-04-21,2023-05-05,LONG,400.3,428.75,380.28,440.34,24,682.8,7.11,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
COALINDIA,2023-04-21,2023-04-24,2023-05-08,LONG,229.55,232.85,218.07,252.51,43,141.9,1.44,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
POWERGRID,2023-04-24,2023-04-25,2023-05-09,LONG,231.3,243.4,219.74,254.42,43,520.3,5.23,10,Medium,5,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,Bullish reversal,Signal score 5/7
ADANIPORTS,2023-05-02,2023-05-03,2023-05-16,LONG,675.0,687.0,641.25,742.5,14,168.0,1.78,10,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI not in zone,Bullish reversal,Signal score 4/7
INDUSINDBK,2023-05-04,2023-05-05,2023-05-05,LONG,1131.0,1074.45,1074.45,1244.1,8,-452.4,-5.0,1,Medium,4,Up,Weak,Low,MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 4/7
HDFCBANK,2023-05-05,2023-05-08,2023-05-19,LONG,1635.0,1646.9,1553.25,1798.5,6,71.4,0.73,10,Medium,5,Up,Weak,Good,No MACD cross,Pullback to 20 EMA,RSI cooling,No reversal,Signal score 5/7
