symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
HCLTECH,2023-05-25,2023-05-26,2023-06-12,LONG,1115.0,1139.65,1059.25,1226.5,8,197.2,2.21,12,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
COALINDIA,2023-06-01,2023-06-02,2023-06-19,LONG,228.5,227.15,217.07,251.36,43,-58.05,-0.59,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
HEROMOTOCO,2023-06-01,2023-06-02,2023-06-19,LONG,2836.0,2782.6,2694.2,3119.6,3,-160.2,-1.88,12,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
ASIANPAINT,2023-06-02,2023-06-05,2023-06-20,LONG,3239.95,3318.7,3077.95,3563.95,3,236.25,2.43,12,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
HDFCBANK,2023-06-07,2023-06-08,2023-06-23,LONG,1603.25,1643.5,1523.09,1763.57,6,241.5,2.51,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
HCLTECH,2023-06-13,2023-06-14,2023-06-30,LONG,1138.0,1187.95,1081.1,1251.8,8,399.6,4.39,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
EICHERMOT,2023-06-19,2023-06-20,2023-07-05,LONG,3504.8,3329.56,3329.56,3855.28,2,-350.48,-5.0,11,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
GRASIM,2023-06-19,2023-06-20,2023-07-06,LONG,1767.0,1768.05,1678.65,1943.7,5,5.25,0.06,12,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
COALINDIA,2023-06-20,2023-06-21,2023-07-07,LONG,227.8,234.0,216.41,250.58,43,266.6,2.72,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
BPCL,2023-06-23,2023-06-26,2023-07-12,LONG,361.85,386.2,343.76,398.03,27,657.45,6.73,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
RELIANCE,2023-06-30,2023-07-03,2023-07-17,LONG,2558.05,2813.85,2430.15,2813.85,3,767.4,10.0,11,High,7,Up,Good,Good,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
NTPC,2023-07-05,2023-07-06,2023-07-21,LONG,193.5,195.1,183.82,212.86,51,81.6,0.83,12,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
BAJFINANCE,2023-07-06,2023-07-07,2023-07-24,LONG,7720.0,7581.6,7334.0,8492.0,1,-138.4,-1.79,12,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
GRASIM,2023-07-07,2023-07-10,2023-07-25,LONG,1754.85,1829.05,1667.11,1930.33,5,371.0,4.23,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
AXISBANK,2023-07-12,2023-07-13,2023-07-28,LONG,956.3,949.95,908.48,1051.94,10,-63.5,-0.66,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
APOLLOHOSP,2023-07-17,2023-07-18,2023-08-02,LONG,5206.5,4996.75,4946.18,5727.14,1,-209.75,-4.03,12,Medium,5,Up,Weak,Good,No MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
BRITANNIA,2023-07-21,2023-07-24,2023-07-27,LONG,5047.0,4794.65,4794.65,5551.7,1,-252.35,-5.0,4,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
NTPC,2023-07-24,2023-07-25,2023-07-31,LONG,196.5,216.16,186.67,216.16,50,983.0,10.01,5,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
MARUTI,2023-07-25,2023-07-26,2023-08-10,LONG,9761.5,9397.6,9273.42,10737.66,1,-363.9,-3.73,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
COALINDIA,2023-07-27,2023-07-28,2023-08-14,LONG,229.6,233.9,218.12,252.56,43,184.9,1.87,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
BRITANNIA,2023-07-28,2023-07-31,2023-08-07,LONG,4905.1,4659.85,4659.85,5395.6,2,-490.5,-5.0,6,High,7,Up,Good,Good,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
AXISBANK,2023-07-31,2023-08-01,2023-08-17,LONG,956.0,936.55,908.2,1051.6,10,-194.5,-2.03,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
HDFCBANK,2023-08-02,2023-08-03,2023-08-21,LONG,1640.0,1589.5,1558.0,1804.0,6,-303.0,-3.08,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
M&M,2023-08-07,2023-08-08,2023-08-24,LONG,1530.0,1542.2,1453.5,1683.0,6,73.2,0.8,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
POWERGRID,2023-08-10,2023-08-11,2023-08-29,LONG,245.5,251.15,233.22,270.06,40,226.0,2.3,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
HDFCLIFE,2023-08-14,2023-08-16,2023-08-31,LONG,627.1,644.75,595.75,689.8,15,264.75,2.81,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
TATACONSUM,2023-08-17,2023-08-18,2023-09-04,LONG,845.0,846.05,802.75,929.5,11,11.55,0.12,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
ITC,2023-08-22,2023-08-23,2023-09-07,LONG,455.6,445.9,432.82,501.16,21,-203.7,-2.13,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
TCS,2023-08-24,2023-08-25,2023-09-11,LONG,3375.0,3480.65,3206.25,3712.5,2,211.3,3.13,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
TATAMOTORS,2023-08-29,2023-08-30,2023-09-14,LONG,611.2,624.6,580.64,672.32,16,214.4,2.19,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
MARUTI,2023-08-31,2023-09-01,2023-09-18,LONG,9999.0,10522.1,9499.05,10998.9,1,523.1,5.23,12,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
BHARTIARTL,2023-09-04,2023-09-05,2023-09-21,LONG,863.1,917.95,819.94,949.42,11,603.35,6.35,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
ITC,2023-09-08,2023-09-11,2023-09-27,LONG,446.0,449.15,423.7,490.6,22,69.3,0.71,12,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
HEROMOTOCO,2023-09-11,2023-09-12,2023-09-28,LONG,3069.3,2970.0,2915.84,3376.22,3,-297.9,-3.24,12,Medium,5,Up,Weak,Good,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
HDFCBANK,2023-09-14,2023-09-15,2023-09-20,LONG,1650.0,1567.5,1567.5,1815.0,6,-495.0,-5.0,3,High,7,Up,Good,Low,MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
TECHM,2023-09-18,2023-09-20,2023-09-29,LONG,1282.0,1217.9,1217.9,1410.2,7,-448.7,-5.0,8,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-09-20,2023-09-21,2023-10-04,LONG,5168.0,4909.6,4909.6,5684.8,1,-258.4,-5.0,9,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
DRREDDY,2023-09-21,2023-09-22,2023-10-10,LONG,5668.5,5478.55,5385.07,6235.36,1,-189.95,-3.35,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
ITC,2023-09-28,2023-09-29,2023-10-17,LONG,442.0,453.45,419.9,486.2,22,251.9,2.59,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
INFY,2023-09-29,2023-10-03,2023-10-18,LONG,1436.05,1440.55,1364.25,1579.65,6,27.0,0.31,12,High,7,Up,Good,Good,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
HEROMOTOCO,2023-09-29,2023-10-03,2023-10-18,LONG,3058.0,3153.15,2905.1,3363.8,3,285.45,3.11,12,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
BEL,2023-10-04,2023-10-05,2023-10-20,LONG,139.5,134.2,132.53,153.44,71,-376.3,-3.8,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
ADANIPORTS,2023-10-10,2023-10-11,2023-10-23,LONG,827.4,786.03,786.03,910.14,12,-496.44,-5.0,9,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
ITC,2023-10-18,2023-10-19,2023-10-25,LONG,449.75,427.26,427.26,494.73,22,-494.78,-5.0,4,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
COALINDIA,2023-10-18,2023-10-19,2023-11-06,LONG,315.3,316.55,299.54,346.82,31,38.75,0.4,12,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
INDUSINDBK,2023-10-19,2023-10-20,2023-11-07,LONG,1448.0,1486.4,1375.6,1592.8,6,230.4,2.65,12,High,7,Up,Good,Good,MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
TCS,2023-10-20,2023-10-23,2023-11-08,LONG,3473.0,3381.55,3299.35,3820.3,2,-182.9,-2.63,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
BEL,2023-10-23,2023-10-25,2023-11-09,LONG,132.5,137.95,125.88,145.74,75,408.75,4.11,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
BRITANNIA,2023-10-25,2023-10-26,2023-11-10,LONG,4517.6,4681.95,4291.72,4969.36,2,328.7,3.64,12,Medium,5,Up,Weak,Good,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
BPCL,2023-11-07,2023-11-08,2023-11-23,LONG,375.45,412.99,356.68,412.99,26,976.04,10.0,11,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
COALINDIA,2023-11-07,2023-11-08,2023-11-13,LONG,316.0,347.6,300.2,347.6,31,979.6,10.0,4,Medium,4,Up,Weak,Low,No MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
INDUSINDBK,2023-11-08,2023-11-09,2023-11-28,LONG,1488.95,1477.55,1414.5,1637.85,6,-68.4,-0.77,12,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
BEL,2023-11-10,2023-11-13,2023-11-30,LONG,139.15,145.9,132.19,153.07,71,479.25,4.85,12,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
EICHERMOT,2023-11-10,2023-11-13,2023-11-30,LONG,3590.0,3896.9,3410.5,3949.0,2,613.8,8.55,12,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
ADANIPORTS,2023-11-13,2023-11-15,2023-12-01,LONG,818.0,827.8,777.1,899.8,12,117.6,1.2,12,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
CIPLA,2023-11-24,2023-11-28,2023-12-13,LONG,1200.0,1216.5,1140.0,1320.0,8,132.0,1.38,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
INDUSINDBK,2023-11-29,2023-11-30,2023-12-15,LONG,1500.0,1570.8,1425.0,1650.0,6,424.8,4.72,12,High,7,Up,Good,Good,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
BAJAJ-AUTO,2023-11-30,2023-12-01,2023-12-18,LONG,6050.0,6465.7,5747.5,6655.0,1,415.7,6.87,12,Medium,5,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
BEL,2023-12-01,2023-12-04,2023-12-15,LONG,152.0,167.2,144.4,167.2,65,988.0,10.0,10,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
EICHERMOT,2023-12-01,2023-12-04,2023-12-19,LONG,3950.0,4039.65,3752.5,4345.0,2,179.3,2.27,12,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
ADANIENT,2023-12-13,2023-12-14,2023-12-21,LONG,2900.95,2755.9,2755.9,3191.05,3,-435.15,-5.0,6,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
BEL,2023-12-18,2023-12-19,2023-12-21,LONG,172.9,164.25,164.25,190.2,57,-493.05,-5.0,3,Medium,5,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
INDUSINDBK,2023-12-18,2023-12-19,2024-01-04,LONG,1556.35,1648.55,1478.53,1711.99,6,553.2,5.92,12,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
SHRIRAMFIN,2023-12-18,2023-12-19,2024-01-01,LONG,2058.8,1955.86,1955.86,2264.68,4,-411.76,-5.0,9,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
BAJAJ-AUTO,2023-12-19,2023-12-20,2024-01-05,LONG,6434.0,7077.4,6112.3,7077.4,1,643.4,10.0,12,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
AXISBANK,2023-12-21,2023-12-22,2024-01-09,LONG,1095.4,1116.55,1040.63,1204.94,9,190.35,1.93,12,High,7,Up,Good,Good,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
APOLLOHOSP,2023-12-21,2023-12-22,2024-01-09,LONG,5510.0,5797.65,5234.5,6061.0,1,287.65,5.22,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
HCLTECH,2024-01-01,2024-01-02,2024-01-17,LONG,1484.05,1575.9,1409.85,1632.45,6,551.1,6.19,12,Medium,5,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
ADANIPORTS,2024-01-04,2024-01-05,2024-01-23,LONG,1129.1,1137.1,1072.64,1242.02,8,64.0,0.71,12,Medium,5,Up,Weak,Good,No MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
TCS,2024-01-05,2024-01-08,2024-01-24,LONG,3737.9,3841.8,3551.01,4111.68,2,207.8,2.78,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
EICHERMOT,2024-01-09,2024-01-10,2024-01-18,LONG,3870.45,3676.93,3676.93,4257.49,2,-387.04,-5.0,7,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
TECHM,2024-01-09,2024-01-10,2024-01-15,LONG,1236.5,1360.16,1174.67,1360.16,8,989.28,10.0,4,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
M&M,2024-01-15,2024-01-16,2024-02-02,LONG,1638.0,1660.75,1556.1,1801.8,6,136.5,1.39,12,High,7,Up,Good,Low,No MACD cross,At 50 EMA,Above 200 EMA,Bullish reversal,Signal score 7/7
BHARTIARTL,2024-01-17,2024-01-18,2024-01-24,LONG,1075.2,1182.72,1021.44,1182.72,9,967.68,10.0,4,Medium,4,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
BPCL,2024-01-18,2024-01-19,2024-02-02,LONG,476.0,523.6,452.2,523.6,21,999.6,10.0,9,Medium,5,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
SHRIRAMFIN,2024-01-23,2024-01-24,2024-01-25,LONG,2233.85,2122.16,2122.16,2457.23,4,-446.76,-5.0,2,Medium,5,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
ADANIENT,2024-01-24,2024-01-25,2024-02-01,LONG,2903.45,3193.79,2758.28,3193.79,3,871.02,10.0,5,Medium,5,Up,Weak,Good,No MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
ADANIPORTS,2024-01-24,2024-01-25,2024-02-01,LONG,1120.6,1232.66,1064.57,1232.66,8,896.48,10.0,5,Medium,4,Up,Weak,Good,No MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
AXISBANK,2024-01-25,2024-01-29,2024-02-13,LONG,1036.0,1070.75,984.2,1139.6,9,312.75,3.35,12,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
KOTAKBANK,2024-02-01,2024-02-02,2024-02-08,LONG,1841.8,1749.71,1749.71,2025.98,5,-460.45,-5.0,5,Medium,5,Up,Weak,Low,MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
BEL,2024-02-01,2024-02-02,2024-02-12,LONG,185.0,175.75,175.75,203.5,54,-499.5,-5.0,7,Medium,4,Up,Weak,Good,No MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
TITAN,2024-02-02,2024-02-05,2024-02-20,LONG,3612.95,3686.7,3432.3,3974.25,2,147.5,2.04,12,Medium,5,Up,Weak,Good,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
ADANIENT,2024-02-02,2024-02-05,2024-02-20,LONG,3170.0,3228.6,3011.5,3487.0,3,175.8,1.85,12,Medium,4,Up,Weak,Low,MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
RELIANCE,2024-02-08,2024-02-09,2024-02-26,LONG,2908.0,2974.65,2762.6,3198.8,3,199.95,2.29,12,Medium,5,Up,Weak,Good,MACD cross,Away from 50 EMA,Above 200 EMA,Bullish reversal,Signal score 5/7
INDUSINDBK,2024-02-12,2024-02-13,2024-02-28,LONG,1452.4,1449.2,1379.78,1597.64,6,-19.2,-0.22,12,Medium,4,Up,Weak,Low,No MACD cross,Away from 50 EMA,Above 200 EMA,No reversal,Signal score 4/7
BEL,2024-02-13,2024-02-14,2024-02-22,LONG,177.25,194.97,168.39,194.97,56,992.32,10.0,7,Medium,5,Up,Weak,Low,No MACD cross,At 50 EMA,Above 200 EMA,No reversal,Signal score 5/7
